0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
27,3,129629,13,11,4,12,2,4,0,0,0,36,38,0
34,3,106761,11,13,2,11,0,4,1,0,0,45,38,1
18,3,189924,8,9,4,11,3,4,0,0,0,24,38,0
33,3,311194,6,7,4,11,4,2,0,0,0,17,38,0
50,5,89737,10,10,2,2,0,4,1,0,0,48,38,0
47,3,49298,8,9,0,11,1,4,1,0,0,50,38,0
50,4,190333,9,15,2,9,0,4,1,99999,0,55,38,1
18,3,251923,6,7,4,11,3,4,0,0,0,15,38,0
49,1,298445,9,15,2,9,5,4,0,0,1977,60,38,1
34,3,180284,10,10,2,5,0,4,1,0,0,50,38,0
51,3,154342,12,14,2,9,0,4,1,7688,0,45,38,1
56,6,68658,10,10,2,3,0,4,1,0,0,40,38,1
64,3,203783,8,9,6,0,4,4,0,0,0,8,38,0
23,3,250037,10,10,4,4,1,4,0,0,0,50,38,0
33,3,158688,10,10,2,13,0,4,1,0,0,40,38,0
43,3,214781,12,14,2,3,0,4,1,0,0,45,38,0
60,0,404023,8,9,0,3,1,4,1,10520,0,40,38,1
57,6,109015,7,8,0,7,4,4,0,0,0,40,38,0
22,3,194630,11,13,4,11,1,4,1,0,0,45,38,0
23,3,239375,11,13,4,6,3,4,1,0,0,40,38,0
54,3,35576,10,10,2,11,0,4,1,0,2415,50,38,1
39,0,363630,8,9,2,0,0,2,1,7688,0,52,38,1
32,5,182926,12,14,4,9,1,4,1,0,0,40,38,0
20,3,117222,10,10,4,12,3,4,1,0,0,15,38,0
30,3,110643,10,10,4,3,1,4,1,0,0,52,38,0
56,5,170217,8,9,2,4,0,4,1,0,0,45,38,0
34,3,193285,8,9,2,5,0,4,1,0,0,40,38,0
32,3,161075,8,9,4,2,4,4,1,0,0,40,38,0
59,3,322691,12,14,2,9,0,4,1,0,0,50,38,1
19,3,229431,10,10,4,9,3,4,1,0,0,11,38,0
60,3,106282,4,5,6,9,1,4,0,0,0,40,38,0
29,3,105694,8,9,2,5,0,4,1,0,0,42,38,0
24,3,199883,10,10,2,2,0,4,1,0,0,60,38,0
41,6,100800,12,14,0,9,1,4,1,0,0,35,38,0
23,3,256278,3,4,2,5,2,3,0,0,0,30,7,0
32,3,156464,8,9,2,11,0,4,1,0,1902,50,38,1
51,4,129525,8,9,4,11,2,4,1,0,0,40,38,0
18,3,285013,8,9,4,11,3,4,1,0,0,10,38,0
28,3,248911,10,10,4,3,3,4,0,0,0,40,38,0
33,3,369386,10,10,2,9,5,4,0,5178,0,40,38,1
38,3,219902,8,9,5,13,4,2,0,0,0,30,38,0
29,3,375482,11,13,4,9,1,4,1,0,0,50,8,0
25,3,169124,8,9,2,13,0,4,1,0,0,45,38,0
31,3,183000,9,15,4,12,1,4,1,0,0,55,38,0
34,3,28053,11,13,3,0,1,4,0,0,0,25,38,0
34,3,242984,8,9,2,3,0,4,1,0,1887,45,38,1
66,6,132055,8,9,2,3,0,4,1,0,1825,40,38,1
41,3,212894,2,3,2,5,0,4,1,0,0,40,12,0
62,3,223975,3,4,2,9,0,4,1,0,0,20,38,0
58,3,357788,8,9,2,2,0,2,1,0,0,40,38,0
40,3,406811,8,9,5,3,4,4,0,0,0,40,1,0
24,3,154422,11,13,4,3,3,1,0,0,0,40,29,0
47,3,140644,8,9,2,3,0,4,1,0,0,40,38,1
19,3,355477,8,9,4,7,3,2,1,0,0,25,38,0
32,3,151773,10,10,2,2,0,4,1,0,0,45,38,0
51,6,341548,10,10,0,0,1,4,0,0,0,40,38,0
25,3,512771,4,5,2,13,0,4,1,0,0,45,38,0
60,3,141580,12,14,2,9,0,4,1,0,0,40,38,0
22,3,48988,10,10,4,13,1,4,1,0,0,40,38,0
29,3,201022,11,13,2,3,5,4,0,0,0,50,38,1
20,3,82777,8,9,2,11,3,4,1,0,0,40,38,0
42,3,152676,3,4,0,2,4,4,1,0,0,40,32,0
18,3,115815,8,9,4,6,3,4,1,0,0,20,38,0
23,3,168009,5,6,2,6,3,1,0,0,0,40,39,0
28,3,213152,11,13,2,0,0,4,1,0,0,40,38,1
55,3,89690,11,13,0,9,1,4,0,0,0,40,38,1
40,3,126868,8,9,0,6,1,2,1,0,0,40,38,0
52,3,95128,10,10,0,11,1,4,1,0,0,50,38,0
37,3,185567,8,9,0,6,4,4,1,0,0,40,38,1
21,3,301408,10,10,4,11,3,4,0,0,1602,22,38,0
35,3,216256,13,11,4,7,1,4,1,0,0,60,38,0
45,3,182541,10,10,0,6,4,4,1,0,0,48,38,0
39,3,172855,8,9,0,0,4,2,0,0,0,40,38,0
54,3,68684,8,9,2,2,0,4,1,0,0,44,38,0
42,3,364832,3,4,0,11,1,4,0,0,0,40,38,0
26,3,264300,10,10,2,9,5,4,0,0,0,20,38,0
59,4,349910,14,12,2,2,0,4,1,0,0,40,38,0
42,3,276218,8,9,2,11,5,4,0,0,0,40,38,1
22,3,251196,10,10,4,10,3,2,0,0,0,20,38,0
33,3,196898,11,13,4,9,1,4,0,0,0,40,38,0
39,3,58343,10,10,2,6,0,4,1,0,0,40,38,1
18,4,101061,6,7,4,4,3,4,1,0,0,70,38,0
46,3,415051,10,10,2,11,0,2,1,0,0,60,38,1
24,3,174043,11,13,4,7,1,4,1,0,0,40,38,0
28,3,129460,13,11,2,5,5,4,0,0,0,30,6,0
21,6,110946,8,9,4,0,3,4,0,0,0,43,38,0
22,3,313873,6,7,4,2,3,4,1,0,0,30,38,0
61,3,81132,2,3,2,5,0,1,1,7298,0,40,29,1
56,0,255386,10,10,2,0,0,1,1,0,0,40,24,0
21,3,191497,10,10,4,11,3,4,0,0,0,20,38,0
17,3,128617,5,6,4,5,3,4,1,0,0,26,38,0
29,3,368949,10,10,2,5,0,4,1,0,0,40,38,1
28,1,263600,8,9,2,10,0,4,1,0,0,40,38,1
62,3,257277,8,9,6,0,1,4,0,0,0,38,38,0
39,3,339442,8,9,5,6,1,2,1,2176,0,40,38,0
30,1,289442,8,9,4,10,1,4,1,0,0,40,38,0
20,3,162667,6,7,4,9,4,4,1,0,0,40,7,0
18,1,466325,6,7,4,0,3,4,1,0,0,12,38,0
54,3,142169,8,9,4,5,3,4,1,0,0,40,38,0
49,3,252079,10,10,2,13,0,4,1,0,0,40,38,1
33,6,119628,15,16,2,9,0,1,1,0,0,50,16,0
50,3,175804,11,13,2,11,0,4,1,0,0,40,38,1
57,3,70720,8,9,2,7,0,4,1,0,0,78,38,0
50,6,201513,8,9,0,0,3,4,0,0,0,40,38,0
45,3,257609,11,13,2,3,0,4,1,0,0,40,38,1
41,3,124692,10,10,2,3,3,4,1,0,0,40,38,1
23,3,268525,8,9,2,6,0,4,1,0,0,48,38,0
23,3,250630,11,13,4,11,1,4,0,0,0,40,38,0
47,3,180277,8,9,2,0,5,4,0,0,0,40,17,0
39,5,191342,11,13,2,3,0,1,1,0,0,50,34,0
29,3,250967,13,11,2,6,0,4,1,0,1887,48,38,1
46,3,153254,8,9,2,6,0,2,1,0,0,40,38,0
18,3,362600,2,3,4,5,3,4,1,0,0,40,38,0
68,3,171933,3,4,2,2,0,4,1,0,0,40,38,0
62,3,211408,13,11,2,12,0,4,1,0,0,40,38,1
43,3,48193,14,12,2,12,0,4,1,0,0,40,38,0
35,3,22463,8,9,2,2,0,4,1,0,0,40,38,0
21,3,440969,8,9,4,0,3,4,0,0,0,40,38,0
21,6,164922,10,10,4,5,3,4,1,0,0,40,38,0
41,1,134524,13,11,0,2,4,4,0,0,0,45,38,0
61,3,176689,8,9,2,13,0,4,1,0,0,40,38,0
24,3,220993,8,9,4,2,1,4,1,0,0,50,38,0
21,3,512828,8,9,4,10,3,2,1,0,0,40,38,0
36,6,422275,2,3,2,7,0,4,1,0,0,40,25,0
37,1,65291,13,11,4,10,1,4,0,0,0,40,38,0
69,3,197080,7,8,2,13,0,4,1,9386,0,60,38,1
49,0,181657,10,10,0,3,1,4,0,0,0,50,38,0
55,3,190257,8,9,2,4,0,4,1,0,0,53,38,1
21,3,238068,8,9,2,6,0,4,1,0,0,40,38,0
18,3,337046,5,6,4,7,3,4,1,0,0,40,38,0
26,3,187248,8,9,2,9,1,2,1,0,0,40,38,0
20,3,250037,10,10,4,9,3,4,0,0,0,18,38,0
46,3,285750,8,9,2,4,0,4,1,4064,0,55,38,0
23,3,260617,5,6,4,2,1,4,1,0,0,40,38,0
48,3,216999,8,9,2,2,0,4,1,0,0,40,38,1
36,3,531055,8,9,2,2,0,4,1,0,1902,48,38,1
42,6,121265,12,14,0,9,1,4,1,0,0,40,38,0
41,1,184466,12,14,2,9,0,4,1,0,0,38,38,1
45,3,297676,14,12,6,11,4,4,0,0,0,40,4,0
52,3,114228,8,9,0,2,1,4,1,3325,0,40,38,0
22,1,121144,11,13,4,9,3,2,0,0,0,18,38,0
20,3,26842,10,10,4,6,1,4,0,2176,0,40,38,0
27,3,113054,8,9,5,6,1,4,1,0,0,43,38,0
36,3,256636,8,9,0,3,1,4,1,0,0,40,38,0
34,3,152246,8,9,2,13,0,0,1,0,0,52,38,0
38,3,108140,12,14,2,9,0,4,1,0,0,50,38,1
20,3,203353,10,10,4,9,3,4,0,0,0,40,38,0
47,3,207207,8,9,0,11,4,4,0,0,0,45,38,0
21,3,115420,8,9,2,2,0,4,1,0,0,50,38,0
33,3,80058,8,9,4,13,1,4,1,0,0,40,38,0
31,1,48520,14,12,4,10,4,4,1,0,0,40,38,0
61,3,411652,7,8,2,2,0,4,1,0,0,40,25,0
46,3,154405,5,6,2,5,0,2,1,0,0,45,38,0
55,1,104917,12,14,2,9,0,2,1,0,0,40,38,1
19,6,261422,10,10,4,9,3,4,1,0,0,40,38,0
39,3,48915,8,9,2,6,0,4,1,0,0,40,38,1
61,3,172037,8,9,2,7,0,4,1,0,0,40,38,0
28,3,144833,10,10,2,5,0,4,1,0,0,40,38,0
28,3,275116,5,6,2,13,0,4,1,0,0,40,38,0
61,3,72886,8,9,2,9,0,4,1,0,0,38,38,1
61,3,103575,8,9,2,2,0,4,1,0,0,37,38,0
54,3,200783,10,10,2,11,0,4,1,0,0,40,38,0
50,4,152810,10,10,2,6,0,4,1,0,0,70,10,0
37,1,44694,12,14,2,9,5,4,0,0,0,45,38,1
17,3,48703,6,7,4,9,3,4,0,0,0,30,38,0
56,3,91905,8,9,2,11,5,4,0,0,0,4,38,0
31,3,168906,11,13,0,3,1,4,0,0,0,50,38,1
32,6,147215,11,13,2,3,5,4,0,0,0,55,38,1
28,3,153546,6,7,0,7,4,4,0,0,0,40,38,0
34,3,35595,13,11,2,12,0,4,1,0,0,40,38,0
33,3,225507,5,6,4,7,3,4,0,0,0,25,38,0
42,3,345504,13,11,0,0,1,4,0,0,0,35,38,0
64,3,137205,13,11,2,2,0,4,1,0,0,48,38,0
29,3,327779,10,10,2,5,0,4,1,0,0,20,38,0
41,3,213416,2,3,2,9,0,4,1,0,0,32,25,0
45,3,362883,10,10,2,13,0,4,1,0,0,40,38,0
48,3,131309,12,14,2,9,0,4,1,0,0,45,38,1
44,3,188331,10,10,5,12,1,4,0,0,0,38,38,0
34,0,194740,10,10,4,0,1,4,1,0,0,40,38,0
40,3,43711,8,9,4,6,1,4,1,0,0,45,38,0
45,3,187033,8,9,2,2,0,4,1,0,2051,40,38,0
23,3,233923,10,10,4,7,3,4,0,0,0,20,38,0
51,3,84278,11,13,2,9,0,4,1,0,0,55,38,1
24,3,437666,8,9,2,2,0,4,1,2885,0,50,38,0
57,3,186386,11,13,6,9,4,4,1,10520,0,40,38,1
23,3,129767,10,10,4,0,1,4,0,0,1721,40,38,0
34,3,180284,10,10,2,4,0,4,1,0,0,40,38,1
36,3,108320,8,9,0,6,1,4,1,4101,0,40,38,0
56,4,75214,9,15,2,9,0,4,1,0,0,32,38,1
42,3,284758,8,9,0,3,4,4,0,0,0,40,38,0
45,4,188330,11,13,2,3,0,4,1,0,0,60,38,0
38,3,333651,11,13,2,9,0,4,1,15024,0,70,38,1
29,1,115305,13,11,2,10,0,4,1,7688,0,40,38,1
54,3,172962,11,13,0,9,1,4,1,0,1340,40,38,0
40,3,198096,8,9,2,6,0,4,1,0,0,40,38,1
29,3,163265,8,9,2,13,0,4,1,0,0,40,38,0
35,0,128608,11,13,4,3,3,4,1,0,0,40,38,0
47,3,107460,8,9,5,3,4,4,0,0,0,37,38,0
51,3,251841,13,11,4,3,1,4,0,0,0,43,38,0
28,3,403671,8,9,4,7,2,4,1,0,0,40,25,0
58,3,159378,8,9,2,6,0,4,1,0,0,45,38,1
24,3,170070,8,9,4,6,3,4,0,0,0,25,38,0
46,6,192323,8,9,0,3,1,4,1,0,0,40,38,0
57,3,135796,5,6,2,6,0,2,1,0,0,48,38,0
22,3,232985,8,9,4,5,2,4,1,0,0,20,38,0
28,3,34532,11,13,4,12,1,2,1,0,0,30,22,0
17,3,371316,5,6,4,9,3,4,1,0,0,25,38,0
23,3,236994,8,9,4,11,3,4,1,0,0,60,38,0
19,3,208366,8,9,4,5,1,4,1,0,0,40,38,0
66,6,102640,8,9,6,9,4,2,0,0,0,35,38,0
38,3,111377,10,10,2,3,0,4,1,0,0,55,38,0
39,0,472166,10,10,0,3,4,2,0,0,0,40,38,0
39,3,86551,7,8,2,9,0,4,1,0,0,40,38,0
47,3,70943,8,9,2,6,0,4,1,5178,0,40,38,1
39,3,294919,8,9,0,13,3,4,1,0,0,60,38,0
22,3,408383,10,10,4,13,3,4,1,0,0,40,38,0
36,3,255454,8,9,4,2,3,2,1,0,0,30,38,0
32,3,193260,10,10,2,6,0,1,1,0,0,40,29,0
29,3,191935,8,9,4,9,1,4,1,0,0,40,38,0
43,1,125461,11,13,4,9,1,4,1,0,0,40,38,0
51,3,97005,8,9,2,2,0,4,1,0,0,40,38,0
42,3,183319,2,3,2,2,0,4,1,0,0,60,38,0
32,6,167049,7,8,4,0,4,4,0,0,0,40,38,0
34,3,185216,10,10,4,0,3,4,1,0,0,40,38,0
51,3,161838,13,11,2,2,0,4,1,0,0,57,38,0
38,3,165848,11,13,2,11,0,4,1,0,0,44,38,0
21,3,138816,8,9,4,5,3,2,1,0,0,20,38,0
33,5,99761,11,13,4,7,1,4,0,0,0,15,38,0
34,3,112139,8,9,2,2,0,4,1,0,0,40,38,0
32,3,129020,8,9,2,3,0,4,1,0,0,40,38,0
38,3,365465,13,11,4,9,3,4,1,0,0,15,38,0
27,5,259873,8,9,2,7,0,2,1,0,0,60,38,1
35,4,89622,10,10,2,11,0,4,1,0,0,50,38,1
29,6,201556,11,13,4,9,1,4,1,0,0,50,38,0
40,3,176286,8,9,2,2,0,4,1,0,0,40,38,0
46,3,192894,3,4,2,4,0,2,1,0,0,30,38,0
37,3,172232,8,9,4,7,4,2,0,0,0,30,38,0
38,5,163204,8,9,2,2,0,4,1,3411,0,25,38,0
37,3,265737,10,10,2,3,0,2,1,0,1887,60,4,1
44,3,215304,11,13,2,9,0,4,1,0,0,45,38,1
25,3,185952,12,14,4,9,1,4,1,0,0,30,38,0
38,3,216845,8,9,4,11,4,4,1,0,0,42,38,0
34,1,35683,14,12,0,0,4,4,0,0,0,10,38,0
50,5,371305,8,9,2,11,0,4,1,0,1902,60,38,1
46,3,102359,10,10,2,3,0,4,1,0,0,50,38,1
20,3,200089,2,3,4,5,4,4,1,0,0,30,12,0
47,6,207120,13,11,2,3,0,4,1,0,0,38,38,1
46,3,295334,15,16,2,9,0,4,1,0,0,60,38,1
34,3,234537,14,12,0,11,1,4,1,0,0,40,38,0
61,3,142922,8,9,2,13,0,4,1,0,0,40,38,0
55,6,181641,10,10,0,9,1,2,0,0,0,37,38,0
36,3,185325,8,9,4,13,1,4,1,0,0,35,38,0
28,3,167336,10,10,4,3,1,4,0,10520,0,40,38,1
22,3,379778,8,9,4,7,1,4,1,0,0,40,38,0
34,3,176117,10,10,4,11,3,2,0,0,0,35,38,0
33,3,100228,10,10,4,6,1,2,1,0,0,40,38,0
27,3,150296,8,9,4,7,3,4,0,0,0,32,38,0
43,0,25005,12,14,2,5,0,4,1,5013,0,12,38,0
55,3,134120,5,6,2,2,0,4,1,99999,0,40,38,1
39,5,251710,5,6,3,7,1,4,0,0,1721,15,38,0
20,3,653574,10,10,4,7,3,4,1,0,0,33,7,0
38,3,175441,8,9,4,5,1,2,1,0,0,40,38,0
30,3,333119,10,10,4,2,1,4,1,0,0,40,38,0
21,3,89154,6,7,4,7,3,4,1,0,0,42,7,0
60,3,198727,8,9,2,9,0,4,1,0,0,30,38,0
43,3,87284,10,10,4,5,1,4,1,0,0,40,38,0
36,3,180686,8,9,2,2,0,4,1,0,0,45,38,1
23,3,227070,10,10,4,7,4,4,0,0,0,48,7,0
57,1,189824,10,10,2,5,0,2,1,7298,0,40,38,1
25,1,348986,8,9,4,5,2,2,1,0,0,40,38,0
38,3,96185,8,9,0,7,4,2,0,0,0,32,38,0
22,3,112693,8,9,2,2,0,4,1,0,0,35,38,0
23,3,417605,2,3,4,2,1,4,1,0,0,40,25,0
61,5,140300,8,9,4,11,1,4,0,0,0,44,38,0
28,3,340408,10,10,0,2,1,4,1,0,0,46,38,0
17,3,187539,6,7,4,9,3,4,0,0,0,10,38,0
21,3,237051,10,10,4,7,3,4,0,0,0,25,38,0
49,3,175622,12,14,2,9,0,4,1,0,0,40,38,0
37,3,389725,7,8,0,2,3,4,1,0,0,35,38,0
23,3,182812,10,10,4,7,3,4,0,0,0,40,5,0
38,5,245372,10,10,2,9,0,4,1,3137,0,50,38,0
34,1,93886,11,13,2,9,5,4,0,0,0,46,38,1
21,3,502837,8,9,4,6,3,4,0,0,0,40,28,0
27,6,212232,10,10,2,3,0,2,1,0,0,40,38,1
57,3,300104,8,9,2,2,0,4,1,0,0,84,38,1
22,3,156933,8,9,4,5,3,2,1,0,0,25,38,0
20,3,286734,10,10,4,0,1,3,0,0,0,35,38,0
49,4,143482,10,10,2,9,5,4,0,0,0,65,38,1
38,3,226357,8,9,2,2,0,4,1,0,0,40,38,0
40,3,104892,11,13,2,12,0,4,1,0,0,40,38,0
44,3,223194,8,9,2,2,0,2,1,0,1485,40,13,0
37,5,272090,10,10,2,0,5,4,0,0,0,20,38,0
57,3,204816,12,14,0,9,1,4,1,0,0,30,38,0
56,3,230039,3,4,4,7,3,4,0,0,0,30,38,0
41,3,242619,14,12,0,9,1,4,1,0,0,80,38,0
50,5,131982,8,9,2,7,0,1,1,0,0,60,34,0
33,3,87310,4,5,4,6,1,4,1,0,0,50,38,0
29,3,134566,12,14,2,11,0,4,1,0,0,20,38,0
28,0,163862,11,13,2,3,0,4,1,5178,0,40,38,1
35,3,239409,5,6,2,6,0,4,1,0,0,50,38,0
36,3,203717,8,9,0,2,4,4,1,0,0,40,38,0
45,3,172274,15,16,0,9,4,2,0,0,3004,35,38,1
30,5,65278,14,12,4,2,3,4,1,0,0,40,38,0
35,4,135289,8,9,2,7,0,4,1,0,0,60,38,0
27,3,246974,13,11,2,11,0,4,1,0,0,40,38,0
22,3,180060,8,9,4,3,1,4,1,0,0,40,40,0
24,3,118023,10,10,4,5,3,4,1,0,0,30,38,0
47,3,102308,11,13,2,9,0,4,1,0,0,50,38,1
47,3,45564,10,10,2,3,0,4,1,0,0,40,38,1
18,3,137646,6,7,4,7,3,4,0,0,0,15,38,0
18,3,237646,10,10,4,0,3,4,1,0,0,30,38,0
31,1,189843,8,9,0,10,1,4,1,0,0,47,38,1
43,5,118261,12,14,0,7,4,4,0,0,0,30,38,0
45,3,288437,8,9,2,13,0,3,1,4064,0,40,38,0
39,3,106347,8,9,2,13,0,4,1,0,0,40,38,0
30,3,316471,11,13,4,0,1,4,1,0,0,50,38,0
22,3,50058,10,10,4,0,1,4,0,0,0,35,38,0
30,5,182089,8,9,2,4,0,4,1,0,0,85,38,0
36,3,186865,15,16,2,9,0,4,1,0,0,60,38,1
20,6,158206,14,12,4,9,1,4,1,0,0,30,38,0
61,3,229744,1,2,2,9,0,4,1,3942,0,20,25,0
27,3,141545,8,9,2,13,0,4,1,0,1902,45,38,0
59,1,50929,10,10,2,3,0,4,1,0,0,60,38,1
60,3,132529,8,9,2,2,0,4,1,0,0,40,38,0
43,3,260696,11,13,0,3,1,4,0,0,0,40,38,0
35,3,231180,8,9,0,13,1,4,1,0,0,60,38,0
40,3,223277,11,13,2,0,0,4,1,0,0,50,38,1
20,3,279538,6,7,2,5,2,4,1,2961,0,35,38,0
47,3,46044,12,14,2,3,0,4,1,0,0,40,38,0
40,3,168071,14,12,0,9,1,4,1,0,0,50,38,0
20,3,79691,8,9,4,6,3,4,1,0,0,40,38,0
75,3,114204,10,10,2,9,0,4,1,0,0,13,38,0
25,3,124111,10,10,4,0,3,4,0,0,0,40,38,0
47,3,104521,13,11,2,9,0,4,1,0,0,40,38,1
29,5,128516,14,12,6,11,4,4,0,0,0,40,38,1
34,3,112564,8,9,2,13,0,4,1,0,0,45,38,0
45,6,32186,11,13,5,9,1,4,0,0,0,40,38,0
23,3,239663,10,10,4,5,3,4,1,2597,0,50,38,0
46,3,269284,14,12,6,0,4,4,0,0,0,40,38,0
41,6,175537,10,10,0,6,1,2,0,0,0,38,38,0
29,3,444304,11,13,2,9,0,4,1,0,0,40,38,1
17,3,27415,6,7,4,5,3,0,1,0,0,20,38,0
39,3,174343,4,5,2,2,0,4,1,0,0,40,38,0
37,3,148143,8,9,4,6,4,2,0,0,0,40,38,0
34,3,209213,8,9,2,6,0,2,1,0,0,40,38,0
20,3,165097,8,9,4,2,1,4,1,0,0,40,38,0
18,3,51574,8,9,4,9,3,1,0,0,1602,38,38,0
52,3,167651,13,11,2,2,0,4,1,0,0,40,38,1
42,1,29075,14,12,2,9,5,0,0,0,0,40,38,0
22,3,396895,2,3,2,2,0,4,1,0,0,35,25,0
66,6,71075,10,10,0,3,1,4,0,0,0,55,38,0
35,3,129573,8,9,2,13,0,4,1,0,0,65,38,0
40,1,183765,14,12,4,9,1,4,1,0,0,40,38,1
21,3,164991,8,9,0,11,4,0,0,0,0,38,38,0
51,1,154891,8,9,0,10,4,4,1,0,0,52,38,0
34,3,200117,5,6,2,2,0,4,1,0,0,40,38,0
24,3,176389,8,9,2,2,0,4,1,0,0,40,38,0
43,3,342567,11,13,3,0,4,4,0,0,0,40,38,0
34,3,178841,11,13,2,3,5,4,0,0,0,40,38,1
42,1,191149,12,14,4,9,4,4,0,0,0,40,38,0
41,3,29702,13,11,4,2,1,4,1,0,0,30,38,0
21,3,157893,8,9,4,13,3,4,0,0,0,40,38,0
64,1,31993,3,4,2,10,0,4,1,0,0,10,38,0
24,0,210736,8,9,4,0,1,4,0,0,1974,40,38,0
23,3,39615,10,10,4,5,3,4,1,0,0,10,38,0
29,3,200511,8,9,2,11,0,4,1,0,0,50,38,0
44,5,47818,8,9,0,3,4,4,0,0,0,60,38,0
28,3,183155,11,13,2,9,0,4,1,0,0,55,38,0
33,4,374905,8,9,2,11,0,4,1,0,0,50,38,1
35,3,128876,10,10,2,2,0,4,1,0,0,40,38,0
41,3,202872,5,6,3,2,1,4,0,0,0,40,38,0
42,3,153414,11,13,2,11,0,2,1,0,0,40,38,1
51,5,24790,10,10,2,3,0,4,1,0,0,99,38,1
32,3,316769,6,7,4,7,4,2,0,0,0,40,22,0
37,3,126569,8,9,4,2,3,4,1,0,0,40,38,0
18,3,128538,6,7,4,11,3,4,0,0,0,25,38,0
24,3,234640,13,11,4,7,3,4,0,0,0,35,38,0
29,3,65372,10,10,0,9,4,4,0,0,0,40,38,0
45,3,343377,10,10,2,0,0,4,1,0,0,40,38,0
52,0,30731,11,13,2,3,0,4,1,0,0,45,38,1
35,3,412379,8,9,4,7,1,4,0,0,0,40,38,0
46,4,112320,11,13,0,3,1,4,0,0,0,50,38,0
63,3,181929,8,9,6,3,4,4,1,0,0,50,38,1
32,1,100135,11,13,2,9,5,4,0,0,0,35,38,1
24,3,128061,8,9,4,7,3,4,0,594,0,15,38,0
72,3,402306,10,10,2,9,0,4,1,0,0,32,1,0
35,3,98389,10,10,4,9,4,4,1,0,0,10,38,0
29,3,179565,11,13,4,0,1,4,0,0,0,40,38,0
35,3,64922,11,13,2,3,0,4,1,7688,0,50,38,1
70,3,102610,5,6,2,5,0,4,1,0,0,32,38,0
65,3,115513,11,13,2,9,0,4,1,5556,0,48,38,1
36,3,150548,8,9,4,6,1,4,0,0,0,30,38,0
53,3,133219,8,9,2,7,0,2,1,4386,0,30,38,1
49,1,67001,8,9,2,13,0,4,1,0,0,40,38,0
60,3,162347,9,15,2,3,0,4,1,0,1902,40,38,1
18,3,138557,6,7,4,5,3,4,1,0,0,40,38,0
21,3,170456,10,10,4,7,3,4,1,0,0,35,21,0
42,3,66006,5,6,4,13,1,2,1,0,0,40,38,0
25,6,176077,12,14,4,9,1,4,0,0,0,37,38,0
32,3,218322,8,9,2,2,0,4,1,0,0,40,38,0
25,4,181691,8,9,2,11,0,4,1,0,0,60,38,0
47,3,168232,11,13,2,0,0,4,1,7298,0,40,38,1
30,3,161690,13,11,4,9,1,4,0,0,0,40,38,0
21,3,242736,14,12,4,9,3,4,0,0,0,40,38,0
38,5,67317,11,13,2,4,0,4,1,0,0,60,38,0
34,3,265807,8,9,2,13,0,4,1,0,2051,55,38,0
37,3,99357,14,12,4,7,1,4,0,0,0,30,38,0
56,3,170070,8,9,2,3,5,4,0,0,0,40,38,1
52,6,231166,13,11,2,3,0,4,1,0,0,40,38,0
23,3,62339,11,13,4,9,3,4,1,0,0,40,38,0
29,6,118520,8,9,2,10,0,4,1,0,0,42,38,0
45,3,155659,8,9,2,2,0,4,1,0,0,40,38,1
23,1,157331,11,13,4,9,1,4,0,0,0,40,38,0
45,3,341762,12,14,2,3,0,4,1,0,0,65,38,1
30,3,164190,11,13,4,3,1,4,1,0,0,42,38,0
45,3,83064,11,13,2,11,0,4,1,0,0,50,38,0
26,3,304283,8,9,2,6,0,4,1,0,0,40,38,0
23,3,436798,10,10,2,6,0,4,1,0,0,40,38,0
24,3,29302,10,10,4,7,3,4,0,0,0,40,38,0
43,3,104660,12,14,6,3,4,4,1,4934,0,40,38,1
42,3,79036,8,9,0,5,4,4,1,0,0,40,38,0
72,3,165622,10,10,6,0,1,4,0,0,0,25,38,0
21,3,177287,10,10,4,9,3,4,0,0,0,40,38,0
57,3,199847,11,13,2,3,0,4,1,15024,0,60,38,1
24,3,22966,11,13,2,11,0,4,1,0,0,45,38,0
27,3,59068,8,9,2,5,0,4,1,0,0,40,38,0
54,3,77336,8,9,2,11,0,4,1,0,0,40,38,0
42,1,96524,8,9,2,3,0,4,1,0,0,60,38,1
17,3,143868,4,5,4,7,3,2,1,0,0,40,38,0
48,3,121424,11,13,2,3,0,4,1,0,0,55,38,1
39,3,176279,11,13,0,11,1,4,0,0,0,40,38,0
41,4,177905,11,13,2,3,0,4,1,7688,0,70,38,1
50,3,205100,3,4,2,7,5,4,0,0,0,35,38,0
57,3,353881,8,9,0,13,1,4,1,0,0,45,38,0
44,1,177937,15,16,2,9,0,4,1,0,0,36,38,1
20,3,122244,8,9,4,9,1,4,0,0,0,28,38,0
49,3,125892,8,9,2,11,0,4,1,0,0,40,38,0
44,3,155472,14,12,4,9,4,2,0,1151,0,50,38,0
42,3,355728,13,11,4,2,1,4,1,0,0,44,38,0
18,3,245274,10,10,4,9,3,4,1,0,0,16,38,0
18,3,240330,7,8,4,7,3,4,1,0,0,18,38,0
51,3,182944,8,9,6,12,4,2,0,0,0,40,38,0
28,3,264498,11,13,4,9,1,4,0,0,0,40,38,0
39,3,110426,14,12,2,3,5,4,0,15024,0,45,38,1
25,3,166971,8,9,2,11,0,4,1,0,0,52,38,0
41,3,347653,9,15,2,9,0,4,1,0,1977,50,38,1
39,3,33975,10,10,2,11,0,4,1,0,0,40,38,1
42,5,215219,6,7,5,7,4,4,0,0,0,30,38,0
